"date","hour","activity","workout","keywords","time","i0","i1","i2","i3","i4","i5","distance(km)","climb(m)","intensity","t-intensity","ahr","mhr","controls","spiked","rhr","sleep","weight(kg)","injured","sick","restday","shoes","route","description","private note"
"2012-02-29","11","Running","","","00:23:34","","00:09:17","00:14:17","","","","4.998","18.0","1.61","","109","119","","","","","","","","","Saucony Kinvara","","Lunchträning.
Jogg till stan med Ptr. ",""
"2012-02-29","11","Orientering","","","00:19:27","","00:00:12","00:00:53","00:10:00","00:08:22","","4.033","51.0","3.36","","146","156","","","","","","","","","Saucony Kinvara","","Provlöpning 1.
Mycket misstag.",""
"2012-02-29","11","Orientering","","","00:16:09","","00:00:06","00:00:07","00:00:45","00:15:11","","3.732","49.0","3.92","","157","163","","","","","","","","","Saucony Kinvara","","Provlöpning 2.
Inga misstag. Segt.",""
"2012-02-29","11","Running","","","00:22:11","","00:00:05","00:20:28","00:01:38","","","4.166","51.0","2.07","","125","132","","","","","","","","","Saucony Kinvara","","Mellanjogg + tillbaka till Uni.",""
"2012-03-01","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Resa upp Dalarna tillsammans med DOK",""
"2012-03-02","13","Skidor","","","00:49:41","","","00:00:05","00:01:18","00:40:26","00:07:52","19.213","61.0","4.13","","161","168","","","","","","","","","Atomic RC11","","Vasastafetten, med DOK

Följande laguppställning:
Burken - Micke - Jerk - Junis - Martinsson

Fin dag för skidåkning. Strålande sol, hårda spår och rejäl medvind.
Grabbarna före mig gjorde det bra (framförallt Jerk) och jag fick gå ut som 127:a på sista sträckan.
Körde på hårt i stakningen (körde ovallat) och körde om folk hela vägen. Sparade inte några krafter inför vasan utan tryckte på det jag hade. Plockade upp oss typ 60 platser till en slutgiltig 68:onde plats. 
Hade 7:e bästa tid på sista sträckan. Dryga 4 min efter den snabbaste.

Resultat:
http://results.vasaloppet.se/2012/index.php?content=detail&fpid=search&pid=search&id=9999991678885900000BDBAB&lang=SE&event=STV_000017167888590000000008&ageclass=",""
"2012-03-03","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Vilodag.
Fixande inför morgondagen.
Som vanligt: Mat + vallning

Jag valde att köra med:

Skidor: Madshus Nanosonic

Glid:
LF Grafit
SkiGo HF Violett, invärmt 2 ggr
Rillning. julgran + rak (lånat av grannarna)

Fäste:
Swix KR25 grundklister (invärmt)
SkiGo violett klister (invärmt)
2 lager SkiGo HF -1 - -20

Utfall: För mycket fästvalla samt för grov struktur på skidorna. Inget bra glid under första halvan av loppet. Hade fäste hela vägen in till Mora, men valde ändå att staka. 

Note: Ont i ryggen och axlarna från gårdagens stafett. 


",""
"2012-03-04","7","Skidor","","","04:32:02","","00:01:46","00:20:27","02:24:55","01:43:17","00:01:37","90.682","904.0","3.3","","145","167","","","","","","","","","Madshus Nanosonic","","VASALOPPET

Tid: 4.32.02 (+53.18, Jörgen Brink)
Plats: 527

Resultat:
http://results.vasaloppet.se/2012/index.php?content=detail&fpid=search&pid=search&id=9999991678885900000BDBAB&lang=SE&event=VL_000017167888590000000007&ageclass=


*Innan start*
Upp klockan 03.40. Äta frukost, packa lite och sedan dra iväg till Berga By. Jag satt kvar en stund i bilen innan jag gick iväg till mitt led. Köade i typ 20 min innan jag fick gå in och lägga dit skidorna. Valde som vanligt vänster. Fick lägga skidorna i tredje raden.
Sen var det vänta i bilen, ombyte, toakö, uppvärmning som gällde innan starten.

*Berga by - Smågan*
Fick inte någon kanonstart och hamnade en bit ner i fältet inför backen. Stressade dock inte utan tog det rätt lugnt uppför backen. Tänkte avancera uppe på myrarna sen. Men när jag kom upp så märkte jag ganska snart att skidorna inte gick bra. Fick slita för att hänga med och fick inget gratis.
Tid: 35:41
Plac: 574

*Smågan - Mångsbodarna*
Fortsatt tungt. Stakade på bra men blev passerad av massor av åkare. Slutade tänka tävling en stund.
Tid: 1:13:22
Plac: 642

*Mångsbodarna - Risberg*
Tappade utför men kunde ta igen en del uppför till Risberg. Bra fäste uppför backen, men tog det medvetet lite lugnt.
Tid: 1:44:36
Plac: 674

*Risberg-Evertsberg*
Kände mig fortsatt pigg och kunde staka på bra. Skidorna gick dock trögt.
Tid: 2:23:54
Plac: 647

*Evertsberg-Oxberg*
Nu började skidorna glida något bättre och jag hängde med hyfsat bra i nedförsbackarna. Lundbäcksbackarna gick utan några större problem.
Tid: 3:04:47
Plac: 634

*Oxberg-Hökberg*
Bra tryck i stakningen. Inga problem med backarna vid Gopshus eller in till kontrollen.
Tid: 3:34:35
Plac: 607

*Hökberg-Eldris*
Nu började jag få målvittring samt att mina skidor nu gick helt ok. Passerade massor av trötta gubbar.
Tid: 4:05:44
Plac: 554

*Eldris-Mora*
Fortsatte köra hårt. Stakningen kändes bra och kroppen var pigg.
Tid: 4:32:02
Plac: 527


Klarade inte mitt mål att komma under 500. Trodde faktiskt att jag skulle göra det när jag kom imål eftersom jag passerat många under den sista delen av loppet. Men jag tappade för mycket i början. Mina skidor funkade inte bra i de hårda spåren uppe på myrarna (för grov struktur). Var först när snön blev varmare mot slutet av loppet som de vart ok. 
Spöade farsans rekordtid med en dryg minut så nu har jag iallafall tagit över familjerekordet beträffande tid på vasan.

Note: Har nog aldrig stakat så mycket på vasaloppet. De hårda spåren gjorde det tacksamt att staka även i backarna. Diagonalade i princip bara i första backen, upp mot Risberg (och efter) samt i Lundbäcksbackarna. Ingen stakning med frånskjut överhuvudtaget.
",""
"2012-03-05","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Vilodag.
Trött som sjutton samt riktigt ont i ryggen. Valde därför att hoppa träningen. 
Imorrn börjar hårdträningen. Siktar på mycket löpning nu i Mars.",""
"2012-03-06","11","Running","","","00:45:32","","00:01:25","00:41:57","00:02:10","","","9.88","42.0","2.02","","119","138","","","","","","","","","Saucony Kinvara 2","","Lätt lunchpass i härligt väder.
Ett försök att mjuka upp ryggen. Gick sisådär.",""
"2012-03-06","17","Running","","","00:13:06","","00:02:00","00:11:05","00:00:01","","","2.204","36.0","1.85","","113","132","","","","","","","","","Inov-8 x-talon 190","","Uppv.",""
"2012-03-06","17","Running","","","00:40:01","","00:01:59","00:03:19","00:10:51","00:20:00","00:03:52","9.136","52.0","3.51","","147","169","","","","","","","","","Inov-8 x-talon 190","","Intervaller med LOK på elljusspåret.
5x3min + 5x2min + 5x1min med vila 1/3 av tiden.

Stel i ryggen. Tog det lugnt på 3:orna. 
Släppte lite i ryggen efter typ halva passet och jag kunde höja tempot. Dock var det väldigt svårt att springa utför så där tog jag det lugnt. Det gjorde att det blev ojämn fart.",""
"2012-03-06","17","Running","","","00:06:30","","","00:06:18","00:00:12","","","1.039","1.0","2.03","","123","131","","","","","","","","","Inov-8 x-talon 190","","Nedjogg.",""
"2012-03-07","17","Running","","","00:53:11","","00:10:00","00:27:20","00:07:08","00:08:43","","9.39","40.0","2.27","","114","163","","","","","","","","","Saucony Kinvara 2","","Inte upplagd för något halvmarapass.
Istället körde jag och Sara ett s.k. crosspass som utgick från friskis och svettis.
Passet bestod av löpning med inslag av diverse styrkeövningar på några ställen.
Vi sprang längs med Tinnerbäcken ner till trädgårdsföreningen där första styrkeomgången gjordes (väääldigt lugnt tempo). Sen vidare upp till garnisonen där vi sprang intervaller runt dungen vid forbollsplanen (3 varv). Lite styrka imellan. Sen avslutade vi med 6 st backryck i backen bakom polishuset.

Kanske inte det hårdaste passet jag kört, men det var inte meningen. Kul att träna med frugan, det händer inte så ofta...",""
"2012-03-07","17","Styrka","","","00:35:00","","","00:35:00","","","","","","2.0","","","","","","","","","","","","","","Blandade styrkeövningar och löpskolning.",""
"2012-03-07","11","Running","","","00:10:04","00:00:08","00:01:23","00:08:10","00:00:23","","","2.0","27.0","1.87","","115","137","","","","","","","","","Saucony Kinvara 2","","Lunchträning.
Jogg till T1",""
"2012-03-07","11","Orientering","","","00:10:50","","","00:00:33","00:02:40","00:07:37","","2.762","3.0","3.65","","151","160","","","","","","","","","Saucony Kinvara 2","","Vi var ett gäng som sprang om banan från finalen på LOK sprint-cup.
Tvekade i början (1:an och 2:an), annars gick det bra.
Tid: 10:50",""
"2012-03-07","11","Running","","","00:11:09","","00:00:53","00:09:24","00:00:52","","","2.183","33.0","2.0","","121","134","","","","","","","","","Saucony Kinvara 2","","Jogg tillbaka till uni.",""
"2012-03-08","17","Running","","","00:31:04","","00:09:37","00:19:59","00:01:28","","","6.39","38.0","1.74","","115","144","","","","","","","","","Saucony Kinvara 2","","Jogg till Hackefors tillsammans med Figge.",""
"2012-03-08","17","Orientering","","","00:39:38","","00:00:12","00:00:22","00:17:45","00:21:19","","8.331","87.0","3.52","","149","160","","","","","","","","","Salomon SpeedCross 2","","Sprang om banan från Nattcupen i höstas.
Höll en hyfsad fart (inte max). Gjorde några mindre misstag men inga stora.
Hade 39.38 (Figge vann nattcupen på 40.22).
Skoj!",""
"2012-03-08","17","Running","","","00:29:26","","00:00:52","00:27:49","00:00:45","","","5.798","46.0","2.0","","122","133","","","","","","","","","Saucony Kinvara 2","","Jogg tillbaka hem.",""
"2012-03-09","17","Running","","","00:11:00","","00:04:29","00:06:21","00:00:10","","","2.0","18.0","1.61","","107","135","","","","","","","","","Inov-8 x-talon 190","","Uppv.",""
"2012-03-09","17","Orientering","","","00:14:36","","00:00:13","00:00:16","00:09:55","00:04:12","","3.056","49.0","3.24","","146","155","","","","","","","","","Inov-8 x-talon 190","","Hade tänkt köra intervaller med LIU, men FIgge lockade med provlöpning vilket lät roligare.
Seg...",""
"2012-03-09","17","Running","","","00:10:21","","00:03:24","00:06:57","","","","1.716","27.0","1.67","","111","122","","","","","","","","","Inov-8 x-talon 190","","Hem.",""
"2012-03-10","10","Running","","","00:15:49","","00:03:27","00:12:20","00:00:02","","","2.572","17.0","1.78","","112","129","","","","","","","","","Icebug Spirit OLX II","","Jogg till starten.",""
"2012-03-10","10","Orientering","","","00:47:59","","","","00:04:15","00:42:32","00:01:12","8.5","150.0","3.94","","158","165","","","","","","","","","Icebug Spirit OLX II","","Träning i Åtvidaberg signerad Putte.
Jaktstart. Jag fick gå ut sist av alla. Typ 2 min efter Ptr och 1 min efter Burken och Figge. 
Började bra. Genomförde långsträckan till 1:an fint och var ikapp Figge vid kontrollen. Var ikapp resten vid 5:an då alla andra gjorde en liten krok. Jag missar sedan 6:an vilket gör att jag tappar täten. Springer knackigt till 7:an och 8:an. På väg till 10:an stukar jag foten, vilket gör att jag avbryter och går en stund. Väljer att inte fortsätta trycka på grund av risken för ytterligare stukning. ",""
"2012-03-10","10","Running","","","00:42:00","","","00:42:00","","","","6.5","","2.0","","","","","","","","","","","","Icebug Spirit OLX II","","Joggade till sista kontrollen och sedan runt Bysjön tillbaka till Kopparvallen där vi bytte om. 
Fint löparstråk!",""
"2012-03-10","15","Running","","","00:42:30","","00:42:30","","","","","7.8","","1.0","","","","","","","","","","","","Saucony Kinvara 2","","Jogg till och från Stångebro.",""
"2012-03-10","15","Squash","","","00:50:00","","","00:50:00","","","","","","2.0","","","","","","","","","","","","","","Squash med Ptr.
Jag var som vanligt kass och förlorade alla seten mot Ptr. Men nästa gång då jävlar.",""
"2012-03-11","8","Running","","","01:22:52","","00:03:27","01:17:00","00:02:25","","","16.761","91.0","1.99","","120","135","","","","","","","","","Saucony Kinvara 2","","Lugn löpning med Ptr till Olstorp.",""
"2012-03-11","8","Orientering","","","00:50:33","","00:00:14","00:01:14","00:11:20","00:37:45","","8.926","131.0","3.71","","152","163","","","","","","","","","Icebug Spirit OLX II","","O-ringenträning i Olstorp.
Startade ihop med Ptr. Vi missade som vanligt i slänten i början. Sen gick det ok fram till 13:onde då jag gjorde en krok (45 sek). OK avslutning men blev lite trött mot slutet.",""
"2012-03-12","11","Orientering","","","00:28:23","","00:00:18","00:01:37","00:23:55","00:02:33","","5.718","51.0","3.01","","141","152","","","","","","","","","Inov-8 x-talon 190","","Lunchträning.
Sprang en bana i Vallaskogen som är Junis testbana. Strulade en hel del in mot kontrollerna.
Hade 28.22.
Världsrekordet ligger på strax över 26.",""
"2012-03-12","11","Running","warm up/down","","00:14:00","","00:14:00","","","","","3.0","","1.0","","","","","","","","","","","","Inov-8 x-talon 190","","Uppv+nedjogg.",""
"2012-03-12","18","Styrka","","","00:50:00","","","","00:50:00","","","","","3.0","","","","","","","","","","","","","","Rockgympa.",""
"2012-03-13","18","Orientering","","","01:14:39","","00:00:10","00:00:12","00:05:10","01:01:05","00:08:02","12.106","145.0","4.03","","159","168","","","","","","","","","Icebug Spirit OLX II","","Night Extreme, Final, Veteklint (Mårn)

3/20 +6.10 (EIS)
Tot: 3/20 +0.35 (Henka)

Gick ut med 51 sekunders ledning. Klantade mig som satan vid 2:an. Spikar kontrollen men hittar ingen stämpelsenhet. Springer runt och letar och efter 3 min (!) kommer jag på att det skulle bara vara touch på vissa. Surt som satan. Kommer ihop med Josef och vi är ändå först mot slutet av banan. Dock springer vi extremt dåligt till 19:onde kotrollen (först fel stig sen miss vid kontrollen). Detta göra att EIS och Henka kommer ikapp. Jag tappar till k20 och tappar där segern. Vinner gör Henka, som hade klar hemmaterrängsfördel.

<a href=""http://www.lid1.se/erik/doma/show_map.php?user=Erik&map=76.jpg"" title=""Night Extreme Final""><img src=""http://www.lid1.se/erik/doma/map_images/76.jpg"" width=""330"" height=""240"" alt=Night Extreme Final"" /></a>",""
"2012-03-13","18","Running","warm up/down","","00:15:00","","","00:15:00","","","","3.0","","2.0","","","","","","","","","","","","Icebug Spirit OLX II","","",""
"2012-03-14","11","Running","","","00:20:00","","","","00:12:38","00:07:22","","5.5","","3.37","","145","153","","","","","","","","","Inov-8 x-talon 190","","Lunchpass.
Intervaller med Ptr på spåret vid Jägarvallen.
5 x 4min med 1 min vila.

Lite sliten från igår. Körde på i flytfart.",""
"2012-03-14","11","Running","","","00:31:00","","","00:31:00","","","","6.0","","2.0","","","","","","","","","","","","Inov-8 x-talon 190","","Uppv. + mellanjogg + nedjogg",""
"2012-03-14","18","Orientering","","","00:56:57","","00:00:26","00:00:48","00:31:12","00:24:31","","8.152","81.0","3.4","","147","158","","","","","","","","","Salomon SpeedCross 2","","Jag hakade på ett gäng som skulle köra natt-ol uppe i Tjällmo. Det var jag, joffe, hasse, EIS, sigge och harri som körde. 7 km svår natt orientering. 
EIS startade 2 före mig och Hasse 2 bakom. Jag körde på i rätt lugnt tempo utan att göra några större misstag. Kommer ikapp, eller snarare möter EIS vid 12:an efter att jag gjort en krok men han gjort en ännu större. Fortsatte köra solo hela banan, och gjorde några ytterliggare svängar men inga stora grejer.
Var klart snabbast (3 min för Joffe). Riktigt nice.

<a href=""http://www.lid1.se/erik/doma/show_map.php?user=Erik&map=77.jpg"" title=""Tiomilaträning""><img src=""http://www.lid1.se/erik/doma/map_images/77.jpg"" width=""260"" height=""180"" alt=Tiomilaträning"" /></a> ",""
